Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
332ae61c,ba05wvaw0163,PreBoot,,,332ae61c-d3fe-409e-8d84-58a96941127a,NA,,[]
fc9078b3,ba05wvaw0141,PreBoot,,,fc9078b3-2000-4a07-a2a6-a40524dc7bab,NA,,[]
efef17eb,ba05wvaw0021,PreBoot,,,efef17eb-f329-4017-abce-fd35c8c8a48f,NA,,[]
b5481004,ba05wvaw0118,RebootStation,d1209e57-ff15-4243-a7ef-5dee364db55b,,b5481004-d342-4119-b97a-6d7e01c8c3ee,NA,https://axonsv.app.intel.com/apps/record-viewer/d1209e57-ff15-4243-a7ef-5dee364db55b,"['SW.FW', 'HW']"
5fcc12e9,jf04wvaw5381,PreTest,,,5fcc12e9-fa7e-4cf3-96f0-030ee92a4f20,14024191829,,[]
51513291,jf04wvaw5146,PreBoot,,,51513291-57c4-48a9-a94d-da8ce113314a,NA,,[]
68a58a9c,jf04wvaw5028,Test,fc74d61a-adf1-42ea-9e80-c183798d825a,,68a58a9c-e0ad-4f9a-87f4-ab42f6b14cc5,14024172853,https://axonsv.app.intel.com/apps/record-viewer/fc74d61a-adf1-42ea-9e80-c183798d825a,"['HW', 'HW.ERR', 'HW.CORR']"
742e87b2,jf04wvaw5146,PreBoot,,MMX,742e87b2-393f-4658-94d9-48f3be00a9e0,NA,,[]
d7e48c7a,jf04wvaw5356,PreTest,,MMX,d7e48c7a-8da3-4738-bbb4-fe4b18b498a3,14024191970,,[]
2cd5e0c9,jf04wvaw5381,Test,,,2cd5e0c9-59d0-4eb0-97dd-aa4e12032753,14024172853,,[]
2acbaf31,jf04wvaw5356,PreTest,,MMX,2acbaf31-cd6d-4cd0-be5b-8fcabf61b267,22020781717,,[]
59dc983b,jf04wvaw5356,PreTest,,MMX,59dc983b-c80c-4d8b-8df5-04bf92c102fd,22020781717,,[]
87f332ea,jf04wvaw5356,PreTest,,MMX,87f332ea-447b-407f-92fd-0a6e9ab45313,16026456207,,[]
90d310a0,jf04wvaw5356,PreTest,,MMX,90d310a0-52d4-45f9-b9f1-b4b6d15eeae8,16026456207,,[]
dd718065,jf04wvaw5356,PreTest,,MMX,dd718065-032c-456c-a01f-997bd24d24e7,16026456207,,[]
e984b125,jf04wvaw5356,PreTest,,MMX,e984b125-5357-4f62-b653-19b139706225,NA,,[]
ce52117b,jf04wvaw5356,PreTest,,MMX,ce52117b-0406-43d5-870f-5f7d2a0ac380,NA,,[]
727fe807,jf04wvaw5356,PreTest,,MMX,727fe807-5496-4ec6-a1e0-b88c6d51c123,22020774004,,[]
2a52ebb3,ba05wvaw0118,PreTest,,,2a52ebb3-fd21-4304-9d0a-3810cb857ee4,NA,,[]
3ac02ecf,ba05wvaw0163,Test,88c549e4-0cbd-49af-80f6-a12085dceba3,,3ac02ecf-5a96-473f-b0ff-bf5028864e5e,NA,https://axonsv.app.intel.com/apps/record-viewer/88c549e4-0cbd-49af-80f6-a12085dceba3,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
0da86d1b,jf04wvaw5356,PreTest,,MMX,0da86d1b-9f10-4eb5-b8eb-1aff54fe7f3d,22020774004,,[]
f4581961,ba05wvaw0118,Test,,RAS,f4581961-bbdb-45f4-b943-2424c0782476,NA,,[]
3c58ea74,jf04wvaw5356,PreTest,,MMX,3c58ea74-1d11-4184-8977-d1976bd3b7ce,22020781717,,[]
a0c9ec33,jf04wvaw5356,PreTest,,MMX,a0c9ec33-9067-4dfd-8a55-f28d1d3a9eb9,22020781717,,[]
eab4cafd,jf04wvaw5320,PreBoot,,,eab4cafd-cfcb-4527-ab06-fcec0fca8dbb,NA,,[]
514ff9f4,jf04wvaw5318,PreBoot,,,514ff9f4-45d4-4d6f-a644-fb2dffd3ed0e,NA,,[]
794ba74a,jf04wvaw5356,PreTest,,MMX,794ba74a-982e-4bc4-84ee-9d56a8621f57,NA,,[]
b84a8835,jf04wvaw5028,PreTest,,MMX,b84a8835-41d7-486c-a1eb-5355b8df7334,NA,,[]
4961bacd,jf04wvaw5118,PreBoot,,,4961bacd-97c3-477d-871d-a421a91e924b,NA,,[]
2889efe4,ba05wvaw0163,Test,7d07dc66-6503-4de7-a288-7cf13ef6a265,,2889efe4-f806-4dec-82da-a0145b45ba43,NA,https://axonsv.app.intel.com/apps/record-viewer/7d07dc66-6503-4de7-a288-7cf13ef6a265,"['HW.CFG.ERR', 'HW', 'HW.CORR', 'HW.ERR']"
275224ec,jf04wvaw5356,PreTest,,MMX,275224ec-5487-466f-826b-cfe76d1be80e,NA,,[]
fbd242d3,ba05wvaw0073,Test,2226996e-d3b6-44e2-97c7-dcbae6c997f1,,fbd242d3-e615-4c52-9831-1e9370922775,NA,https://axonsv.app.intel.com/apps/record-viewer/2226996e-d3b6-44e2-97c7-dcbae6c997f1,"['HW', 'HW.CORR', 'HW.MCE.B2CMI', 'HW.ERR', 'HW.MCE.UBOX', 'HW.MCE', 'HW.MCE.CHA', 'HW.MCE.IIO', 'HW.MCE.MLC']"
6a744a7b,ba05wvaw0141,Test,ca21d641-e12c-48fc-980d-79aa09587492,Reset,6a744a7b-a823-41ca-b4b4-0b5107f62137,16026320110,https://axonsv.app.intel.com/apps/record-viewer/ca21d641-e12c-48fc-980d-79aa09587492,"['HW.MCE.IMC', 'HW.MCE.IIO', 'HW', 'HW.MCE.UBOX', 'HW.ERR', 'HW.CORR', 'HW.MCE']"
d6cb2d43,jf04wvaw5457,PreBoot,,,d6cb2d43-7504-4cd9-91b4-40677ea2333d,NA,,[]
d6c77354,jf04wvaw5146,PreTest,,,d6c77354-e92c-4498-9f0e-b4bbdbdf4106,NA,,[]
b6b90c15,jf04wvaw5327,Test,ad7135f2-80fa-4e22-b658-3ab6a167eb19,,b6b90c15-2ced-4a66-b65e-cd5508496c0b,14024164309,https://axonsv.app.intel.com/apps/record-viewer/ad7135f2-80fa-4e22-b658-3ab6a167eb19,"['HW.CORR', 'HW.MCE.IMC', 'HW']"
